"Row.names","name","ERR1018185","ERR1018186","ERR1018187","ERR1018188","ERR1018189","ERR1018190","ERR1018191","ERR1018192","ERR1018193","ERR1018194","ERR1018195","ERR1018196","ERR1018197","ERR1018198","ERR1018199","ERR1018200","ERR1018201","ERR1018202","ERR1018203","ERR1018204","ERR1018205","ERR1018206","ERR1018207","ERR1018208","ERR1018209","ERR1018210","ERR1018211","ERR1018212","ERR1018213","ERR1018214","ERR1018215","ERR1018216","ERR1018217","ERR1018218","ERR1018219","ERR1018220","ERR1018221","ERR1018222","ERR1018223","ERR1018224","ERR1018225","ERR1018226","ERR1018227","ERR1018228","ERR1018229","ERR1018230","ERR1018231","ERR1018232","ERR1018233","ERR1018234","ERR1018235","ERR1018236","ERR1018237","ERR1018238","ERR1018239","ERR1018240","ERR1018241","ERR1018242","ERR1018243","ERR1018244","ERR1018245","ERR1018246","ERR1018247","ERR1018248","ERR1018249","ERR1018250","ERR1018251","ERR1018252","ERR1018253","ERR1018254","ERR1018255","ERR1018256","ERR1018257","ERR1018258","ERR1018259","ERR1018260","ERR1018261","ERR1018262","ERR1018263","ERR1018264","ERR1018265","ERR1018266","ERR1018267","ERR1018268","ERR1018269","ERR1018270","ERR1018271","ERR1018272","ERR1018273","ERR1018274","ERR1018275","ERR1018276","ERR1018277","ERR1018278","ERR1018279","ERR1018280","ERR1018281","ERR1018282","ERR1018283","ERR1018284","ERR1018285","ERR1018286","ERR1018287","ERR1018288","ERR1018289","ERR1018290","ERR1018291","ERR1018292","ERR1018293","ERR1018294","ERR1018295","ERR1018296","ERR1018297","ERR1018298","ERR1018299","ERR1018300","ERR1018301","ERR1018302","ERR1018303","ERR1018304","ERR1018305","ERR1018306","ERR1018307","ERR1018308","ERR1018309","ERR1018310","ERR1018311","ERR1018312"
"M00026","Histidine biosynthesis, PRPP => histidine",0.599230163549837,0.838394670050762,0.770319035103625,0.729476741369331,0.291681173571305,0.660107173781633,0.967473852084495,0.8425795427161,0.85307361176366,0.600040343096965,0.746004377899354,0.578228762291367,0.86327758330092,0.874498249708284,0.712419660609423,0.951621968305532,0.765639630604284,0.678952354004945,0.622528864771831,0.973143472325501,0.807548253958244,0.941402749795963,0.730093200725589,0.975267246530775,0.837667546232526,0.801683833041792,0.462782363675905,0.657369939903383,0.920237965926087,0.777492452025799,0.829280893337883,0.860329138001858,0.933433866740695,0.680833510316773,0.504113967650382,0.660344864563451,0.528097931303483,0.50705193842621,0.322726511472115,0.824466712690809,0.837596317380583,0.862067180979066,0.79431580660636,0.848184146427425,0.917989730203799,0.527225472218528,0.783870122261451,0.771878457511402,0.678411294373941,0.988068561946192,0.78229855939996,0.88896677544995,0.912372134609389,0.922790943820596,0.794840402273721,0.810674422906946,0.622861216730038,0.942276090368358,0.271574059855865,0.836167907072553,0.862844533293309,0.87132910728965,0.683559777342481,0.464819919315091,0.859057954680513,0.728909857290104,0.776782390748691,0.923298363134351,0.788706595580744,0.685989209803839,0.622667646487427,0.91515932688865,0.859304836142844,0.922754812135596,0.784640682757121,0.777687289182138,0.908637075501378,0.825856102738231,0.863517084505919,0.860945398373421,0.57447786024718,0.521634587939251,0.518368212156965,0.560944884256187,0.845999390451604,0.855064800699509,0.877724409540838,0.548451811166796,0.734022312186209,0.815852791228075,0.584545671357024,0.642682750043871,0.856622902347804,0.777181640599046,0.998563767778037,0.885943815383633,0.653670493075697,0.86236522792414,0.708466100137448,0.836944011532032,0.696627156533869,0.855762323922227,0.675914359269599,0.488515976736881,0.743691936944323,0.691129591779332,0.725210730649505,0.606237784748797,0.861360572361992,0.521269972245143,0.84539911308204,0.844087181700475,0.703117389186556,0.706781614769662,0.611290237072809,0.52038853893751,0.460447385575075,0.598836398568352,0.707164351250816,0.799940499865802,0.705965312606467,0.867138735903488,0.959451798249525,0.730257857153246,0.786914637759459,0.703051060471966,0.766552090707184,0.850370378481366
"M00027","GABA (gamma-Aminobutyrate) shunt",0.0960748500850884,0.00106598984771574,0.00282949126942535,0.00516603472411692,0.000871386808215155,0.0172360273815942,0.101773851106089,0.0047320339713303,0.311848738428718,0.0596475699305436,0.000240985285553219,0.0011084399077778,0.0225645014909892,0.00668611435239207,0.00260476873044497,0.00108104328744726,0.0893579064617624,0.275353582573679,0.00884469198957761,0.0213138588916882,0.00393809759054296,0.00252835120681685,0.00264277225245512,0.735193546245269,0.00889523208921785,0.00877251900371752,0.00217097362872191,0.00617968231082941,0.0580320463008609,0.00133632177431619,0.00916183217684753,0.00706828854900248,0.00275721887895056,7.35161980689745e-05,0.0132649968311703,0.00422501983829112,0.000304429931170295,0.00152520660979988,0.00232405343776973,0.030864068394664,0,0.00026984766544804,0.00420178865131579,3.13280754380057e-05,0.00319803027252679,0.000819827618160926,0.00434775905397697,0.0106808430256092,0.00113150320905578,0.500103713528626,0.000148747813857887,0.0122323165268577,0.0834867619983177,0.00637041692162667,0.0256121556624399,0.00395177701494378,0.0159220532319392,0.311873705867613,0.0013117382353477,0.00315848237608629,0.0380084370938331,0.0131967317124304,0.299341389313751,0.0215476168744638,0,0.00137430551481987,0.00402015038340323,0.00364471078869439,0.00356182245641565,0.00105298223714692,0.0161501490847967,0.000876476906552095,0.0150122145297153,0.00432055802136698,0.00772586431833007,0.00058044320985095,0.00423158964643409,0.000794773381386958,0.00908639432008388,0.299989048549509,0.00717398190238933,0,0.00111567608576202,0,0.000507956996958234,0,0.502302235622714,0.00166302254347276,0.00208425881688976,0,0.000201801537360803,0,0.000724509976698193,0.0656452234462414,0.25463589026191,0.00023708512951915,0.0642264798398627,0.00476763920872682,0.00106644854515193,0.098588307213935,0.000453803570093313,0.0110790508540609,0,0,0.00741495968115673,0.000243769806296762,0.000419712496939596,0.000197086405965149,0.00224693453930709,0.000742629960243043,0.000514729173265759,0,0,0.0221216654293953,0.00829923514017611,0.00119850604827471,0.00541285387769921,0,0.00154695105785761,0.0314057230074731,0.0484683299924202,0.001049042748492,0.421610844279108,0.000302505853779142,0.0166698617961275,0.000949783780283352,0.000622748314809004,0.332995713135981
"M00028","Ornithine biosynthesis, glutamate => ornithine",0.605469210005565,0.73617385786802,0.763813197783432,0.578680034780214,0.29139135965518,0.18274273391168,0.796041367029655,0.440809411489788,0.577709489403309,0.524839606082776,0.305497620270305,0.32335408989694,0.731427460132244,0.649760793465578,0.358332948012515,0.902679212505681,0.463111462183979,0.494790064832015,0.314554299237444,0.838356954972753,0.526482304838184,0.625561459480746,0.396009257521736,0.964679746807428,0.428763463166105,0.482389255708416,0.403479609300391,0.650451234689644,0.88791036171155,0.209800025430004,0.66019698176165,0.486253844075775,0.885149600297366,0.549304863504925,0.319721142983109,0.615769832929419,0.487477940721784,0.507656023066608,0.462316581425609,0.88136928795074,0.278146714293437,0.780233104024427,0.632962410910088,0.677845568252128,0.795918461798348,0.462849380659482,0.553765745208985,0.700237472002591,0.276328577263828,0.979829909813053,0.649958080161549,0.241531383899765,0.333111768615848,0.56783534820646,0.807526235242676,0.473303665029086,0.281042062737643,0.818664521319389,0.169529153642546,0.378137211878043,0.831638143839357,0.727398114279724,0.710148686803636,0.451202059108085,0.392604948340376,0.626836946471917,0.542831972603419,0.863513591316777,0.688374403422962,0.60279404050344,0.42716384123525,0.609853204439671,0.835301511357992,0.569480734342731,0.703994754294412,0.391600749837861,0.808707256277377,0.639883066015372,0.685615048344277,0.807845273296329,0.289510405698094,0.407423053298107,0.332120035590067,0.484571248250006,0.544855590813747,0.420028016974991,0.885612780329325,0.453188670408468,0.52385302902037,0.605601257803367,0.712597919609606,0.423222474001846,0.723271456265053,0.665282447211407,0.412335431724567,0.813753673109759,0.386923485436497,0.650557398291537,0.346342107374802,0.760200904902246,0.498121614199926,0.693280738278729,0.599887028970551,0.416718224997382,0.465032048311314,0.485242550957265,0.384373579098318,0.434039012159136,0.748386130350736,0.432645712999775,0.278052739942984,0.371259531002733,0.435094982951778,0.533829734055054,0.252996544395125,0.237699054202204,0.269400872987714,0.313548751956121,0.575739106430779,0.555941444107061,0.491584332305969,0.300555992656701,0.889802275362134,0.721188498960136,0.777553634604995,0.403387082460899,0.761302517022193,0.799322204641639
"M00034","Methionine salvage pathway",0.0017502580360627,0.0222779187817259,0,0.00012239371508273,0.000859716449176559,0.00105376660295055,1.95681313412976e-05,0,0.00219425785069396,0.0207465881481615,2.86887244706213e-05,0.00285731176227166,0.00127058213405938,0.0142298716452742,0.00021577965814337,0,0.00195259628740442,0.0496266315647028,0,0.000901210863364446,0.000770802019501291,0,0.00635672734096453,0.00018259079742381,0.000110637215040023,0.00399202179696466,0.000843427036942482,0,0.000122547995643976,0,0,0,0.00218319037514174,0.000155200862590057,0.00720288776831721,0.000403199862740472,0,0,0.000118521572214421,0,0,0,2.99821820175439e-05,0,0.0011338891704328,0.00497783630920584,4.93362729529301e-05,0.0060366462476725,3.7560272499777e-05,0.431059718541934,0,0.00167120833004508,0.00219113780345053,0.00516314684042536,0.000617621337997376,0.0024306768895558,0,0,0.000317523937921467,0.00199420248320004,0.00106022526593452,0,0.00132378064596918,0.00015333783611106,0.00281146388744308,0.00478213626295046,0.0361131101570836,0.000475614732041163,0.000790261717746738,0.000593499079119171,0.00183294056035611,0.000337987826709631,0.000385188488946104,0,0.0488455370732768,0,0,0.000255743909852239,0,0.0014582720916694,0,0,0,0,0,0,0.00579649172013229,0.002128869219807,0,0,0,0,0.00012238344200983,0,0.0215963317012513,0.000378424341347875,0.000138894562686384,0.139673518827597,0,0.00305659223927457,0,0,0,0,0,0.000834442798477376,0,0,0,6.00105018378216e-05,0.000158378207158695,0.00287728384405122,0,0,0,0,0.000330052065713366,0.0448939433848252,0,0.00324663775736233,0.0063939530793183,0,0,0,0,9.11408678049681e-05,0,0.0251408423715173
"M00035","Methionine degradation",0.00188418279343953,0.0228045685279188,0.0251047609179507,0.00529097830826387,0.0040982410823869,0.00148670947082945,0.000219163071022533,0,0.00219425785069396,0.151596713542937,0.00859514185139815,0.00341399491595562,0.00254116426811876,0.0336114352392065,0.0106117353308365,0.042141864073597,0.00271588392702615,0.0502909444314589,0.00712356273755169,0.00120753376766074,0.0311123724235067,0.0387385639193439,0.00688840933258272,0.00515680676360578,0.00708078176256147,0.00399202179696466,0.00647888122996624,0.00589858157475353,0.0061106886918837,0.000792817769090578,0.000753611648276647,0.0316851762076227,0.0236363294170788,0.0213278659064547,0.00823895731724119,0.000403199862740472,0,0.000227067276178072,0.00180358914239336,0,0.000494841588316748,0.00143056228121084,2.99821820175439e-05,0.00704294295940665,0.0080367287528839,0.00949997056469988,0.000262098950062441,0.00685700407480368,0.00955204680009954,0.435234553257627,0.00183455637091394,0.00209365265791758,0.00590871925789545,0.0196338498685233,0.0137243113248798,0.00267477234886637,0.00292432403886777,0.00329187713490629,0.0159256473454218,0.00224497046012938,0.00296990812445512,0.0101347810015613,0.00493734403091207,0.00118289187857104,0.00318031483477527,0.0112067352143442,0.0365194679504678,0.0039200666861919,0.0574096914310228,0.0117723414113025,0.00883528030475804,0.00730970282849982,0.00302068867647208,0.00464764251946343,0.0492192596216569,0,0.0195399874850045,0.00262629322809799,0.0122868651939596,0.0189258356244921,0.00072481758281897,0.0055670616281486,0.00105431390104511,0,0,0.000824028676197932,0.0058257079082378,0.00293533497131036,0.000363208641012961,0,0.000742996569373865,0.000938451326420838,0.00192876304607492,0.000312279909106614,0.0218388124659983,0.0209478389918411,0.000138894562686384,0.141074937147445,0.0165765448620218,0.00882260821657277,0,0.00280628705699015,0.0908384840156856,0,0.00218170929080189,0.00150012188490315,0.0100905879472561,0,0.0914145701221904,0.0174217988147926,0.000292999683243586,0.00604229607250755,0,0,0.00566777033963246,0.00221119720534404,0.000470324193641547,0.0559489316868347,0,0.0114020365861151,0.00991181574005847,0.0036191974822974,0.0107015912246952,0,0.00228306523292494,0.00240324077738363,0.000345430705870619,0.0556087839650481
"M00045","Histidine degradation, histidine => N-formiminoglutamate => glutamate",0.172790645586602,0.241852791878173,0.0943695116337921,0.155817398776573,0.31208485129045,0.739372477903576,0.0363497607795943,0.323844923652137,0.332391969625782,0.48914800798432,0.569961757930281,0.184870534218772,0.115379229871645,0.186549008168028,0.53125722476534,0.0395253090519896,0.445258519310734,0.503987927548891,0.462141132598666,0.0368009234081753,0.407799815708244,0.0472653284859,0.399891317945831,0.0220713542704114,0.4225290560986,0.383152324688333,0.157892945281253,0.168984614268583,0.00928579585175035,0.681708597086519,0.170100576347022,0.175289855340629,0.0141530962250568,0.24112904543301,0.657033424264969,0.0951380101657838,0.242533142430397,0.400281049307873,0.194630457467503,0.158546194988947,0.112794773807494,0.143581137278531,0.199235882675439,0.0725656127379955,0.0268569749225369,0.188503661969374,0.147657297914001,0.0552824027848989,0.465144067120207,0.434358100903038,0.179811315651876,0.0970531026446872,0.499511773321647,0.0643392263548713,0.0694878662002624,0.19685399494337,0.68046974017744,0.0797277870830751,0.810602176340303,0.35505163133525,0.0803216442433281,0.118665761874024,0.211715458716827,0.0515561964914843,0.0675611985196782,0.0675365014986075,0.225060178177036,0.0422771432075958,0.0496481924174388,0.136680923407987,0.317854699338621,0.0545735767991407,0.0305895411188712,0.287781112011227,0.270221787345075,0.45424419482754,0.149789284812949,0.0839882672563203,0.0581909369041269,0.141547497593563,0.320463540819501,0.33747399716395,0.103152621699342,0.25956767938851,0.222413453091665,0.172624851789287,0.0869765919900899,0.221181998281877,0.139472118148977,0.197864241162542,0.105803628758554,0.445810158163382,0.0514230746636903,0.238136685580641,0.567942799409342,0.0809782497190313,0.351983332652478,0.299903520447327,0.128703773208845,0.167746536805522,0.251530942441721,0.154397530954381,0.0720624816693642,0.51265479397291,0.416342856328026,0.422603086500778,0.265000349760414,0.504710912564806,0.147520168912412,0.325999549921236,0.0988042445359519,0.104373471442958,0.364683707829476,0.0668798006438785,0.712958277306267,0.64122860806065,0.459869794460076,0.685192358345858,0.236169683585647,0.256532888375808,0.226270933527714,0.147322318384474,0.0194475940529729,0.070489681350805,0.0193973404904233,0.225089162151596,0.139578331277777,0.130054037481317
"M00048","Inosine monophosphate biosynthesis, PRPP + glutamine => IMP",0.71447472632014,0.949914340101523,0.959825209173131,0.939779742310232,0.392561702160767,0.941564965936382,0.998998111675325,0.995908153752157,0.990148696524489,0.95973819136477,0.999621308836987,0.749884229609632,0.938319719953325,0.995997666277713,0.946147562460504,0.995657002713365,0.93821807837899,0.948577263277031,0.992156312002486,0.999613766772844,0.96768587715518,0.999218094547779,0.990601738912867,0.995595688643959,0.965353956110216,0.961864072679911,0.60456320502274,0.820755208864647,0.997579677086031,0.954318239047023,0.9940279831646,0.94976334185722,0.990646158478919,0.955837186126676,0.997853462290926,0.966663092199798,0.694302403569441,0.867564082241197,0.529415250634477,0.988110430046791,0.941916409196568,0.915443418859025,0.940496076617325,0.922204556668573,0.989605244584522,0.664856214009895,0.901074605695256,0.837914564049978,0.979107098421999,0.999696163183743,0.919642374195409,0.985660104079141,0.997882390310759,0.999017645988721,0.909215128989943,0.931545355505766,0.907850786861006,0.991923295042401,0.9936521238968,0.955948425386078,0.950693138234853,0.971187319662137,0.801549181134337,0.517717821872547,0.941405977844353,0.995385461970564,0.960282403156563,0.987674068733839,0.870261604852207,0.778088779804184,0.835364772064973,0.984346580737559,0.890195939302403,0.974468392607891,0.936688002826701,0.965531742247677,0.947022157073566,0.883791934623988,0.981238619015211,0.97454075956955,0.884186135438158,0.728992791134717,0.635634136341196,0.789943073528564,0.972417935065168,0.965988216389931,0.944725893723194,0.770047060532518,0.850263046873472,0.948003891124802,0.883973288814691,0.894653116345075,0.966459593882786,0.961463330365567,0.994646770809046,0.95812483899868,0.838792434331468,0.916059268023014,0.77846861095077,0.924139908906004,0.917508308988663,0.958928375762445,0.985487567755461,0.785491961659639,0.983387638406639,0.907587804009076,0.877308418733168,0.890513026863972,0.919103223459423,0.778760033005777,0.936795216978144,0.96852970795569,0.921456405260594,0.76192536829029,0.905084124941563,0.957810728951818,0.852318203196554,0.868928278148774,0.896993831327672,0.996410589730407,0.84253338932334,0.980666142145293,0.996311773024346,0.864323215869923,0.904732131964656,0.892667237496312,0.937557318387373,0.958979146021648
"M00049","Adenine ribonucleotide biosynthesis, IMP => ADP,ATP",0.681120534590687,0.916265862944163,0.865565290511042,0.823064585633527,0.410814143697131,0.98469179369047,0.978674650464254,0.993473979898592,0.985729705019619,0.924790230949177,0.95062670518606,0.661943070526337,0.925613898612732,0.853809801633606,0.945407746489727,0.955677225214663,0.967791036695497,0.951546167693891,0.98752480099443,0.999613766772844,0.950433926500524,0.968272902124843,0.970131982235567,0.963014297412744,0.950771971167941,0.910840952828729,0.765799600979586,0.906484132543531,0.966530471280599,0.896542267408957,0.956221798809388,0.828425621990889,0.920287672973138,0.899687147734884,0.996062384613265,0.759161001136681,0.710698809393566,0.654403605656974,0.481568607242699,0.994316715828818,0.88936755918347,0.975233159472577,0.951673005756579,0.882991596243764,0.895436906009844,0.700139327087235,0.872820338878525,0.827355155571147,0.964266095750525,0.998217880212335,0.892511674449633,0.899516278033359,0.953771404034046,0.686685299419518,0.86175666812418,0.90507513001295,0.901863513941699,0.974514329425108,0.990174976511037,0.920199062008353,0.9614614502732,0.922116111377767,0.836027107688363,0.509830050564977,0.933000274589038,0.990111704222637,0.946857086135444,0.927866767797378,0.74801658420662,0.8603477521701,0.850277475103261,0.923580379520229,0.878589601938106,0.958289119876469,0.941709474885845,0.963808181287814,0.945812143694275,0.858628701155372,0.96777456913201,0.890704524101837,0.84397588126689,0.710455708978314,0.553450646673751,0.765704868928866,0.958263862744043,0.928911503898114,0.913160724094006,0.792320041675746,0.799740724908569,0.948644237293216,0.853294868737273,0.866690318691967,0.920250053848715,0.903365978764966,0.993925545970312,0.964956994125304,0.869230769230769,0.93026007225403,0.893212779780964,0.976547258312233,0.888330802175163,0.965320135870557,0.929501732584538,0.723964629398719,0.933493515475163,0.891963097001631,0.90948637683187,0.89302040391764,0.993480323273248,0.731370489835722,0.88243981628128,0.945619335347432,0.903328109447468,0.743545360605529,0.899175377971844,0.954094431127711,0.647380624293482,0.866743620334361,0.819206244653316,0.997115536972543,0.838476754903747,0.836753212693417,0.934204323952454,0.814697712299481,0.817407065302637,0.683640454073397,0.836506673867194,0.940249437451752
"M00050","Guanine ribonucleotide biosynthesis IMP => GDP,GTP",0.657002533025152,0.838794416243655,0.702439141030214,0.806742873753433,0.381342597004997,0.946094528582398,0.978455487393231,0.986042447123658,0.97903010755419,0.895595677869403,0.894259099346184,0.666362050958678,0.898249708284714,0.728290548424738,0.976241118355142,0.922154126654171,0.940241678167755,0.960387269797138,0.942034398680467,0.997660403325157,0.951642684212924,0.915682626289145,0.981238662663414,0.960369497377332,0.968883283269993,0.92223296236052,0.573466087992511,0.847158275583001,0.921585993878171,0.923263716620004,0.880334527736701,0.783332901587959,0.841010572475804,0.926589991994903,0.973875065443223,0.877667445900444,0.699144742162118,0.795731563636675,0.502876724682118,0.87293850198392,0.860937038684969,0.943662830886838,0.901416443941886,0.858058364204541,0.807435536086602,0.618117318204316,0.858522070273354,0.805084059691826,0.934508969862577,0.996681167083955,0.80837900942971,0.879473383686222,0.918348499732358,0.638898903534159,0.826953979011806,0.840454068942835,0.912923795944234,0.939203144164699,0.982674124141449,0.840204077367892,0.947432626197145,0.891656598090005,0.817470326741264,0.510782935689381,0.871578395170511,0.975597697200271,0.957686056033948,0.903908301479663,0.651153076517091,0.739390725332455,0.802815295339939,0.882549230218403,0.844824789920225,0.949602364136326,0.833812377690803,0.987046639796489,0.806594918635244,0.784663627904415,0.901665225841656,0.882678263676344,0.837538131397443,0.718662443798481,0.531156649290012,0.689987402545036,0.92100372302599,0.896827031802929,0.899820612605032,0.715012034372472,0.698229497570693,0.908574916414388,0.811934726375461,0.834741010322964,0.790951947365329,0.8911006870158,0.993726587394109,0.916240559338532,0.784014869888476,0.920464228621328,0.886516414765653,0.95991713238818,0.66616301346198,0.944650401159039,0.902703700887474,0.612979373494893,0.915961413690582,0.841554313787995,0.810928264139065,0.961080909444271,0.957229779372427,0.70057009976746,0.859094868546088,0.853708099554021,0.830068404667613,0.735021245005838,0.919036671823566,0.965856513741011,0.646567871081663,0.95066314435785,0.755598131632963,0.9601640134134,0.789440601734105,0.810327825858904,0.896866599569388,0.700175976963016,0.873217989159797,0.647560662642077,0.803727245968556,0.908212930671061
"M00051","Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP",0.759558879557771,0.952620558375635,0.965912600601366,0.955438488233629,0.401143306173814,0.992211112744858,0.99237625602943,0.769853730493139,0.828865665197902,0.905259957067719,0.776750083914519,0.825610380909216,0.935340334500194,0.948766044340724,0.930649959155993,0.933142044247478,0.992828646362624,0.978590262485596,0.970026653598833,0.999738071719515,0.968845583829975,0.998784336778664,0.973775567648715,0.988377819091251,0.986236730449021,0.920839989136561,0.835548747624316,0.87653103556151,0.998484861144765,0.655976923518017,0.976059796003488,0.746170726923518,0.960897837041777,0.981796572511477,0.998040836571051,0.928502798807558,0.753024083261586,0.855908676112094,0.52611210594798,0.999658305614248,0.945413566976185,0.926368552766308,0.985366553591009,0.896176799993735,0.890459363957597,0.672496309685522,0.88771680979325,0.860191057020267,0.866313600105169,0.999731221277926,0.923766745397833,0.933179520270365,0.953612583307353,0.696703987298857,0.954725076519458,0.930157865526527,0.896645278833967,0.996336204054179,0.998068829820183,0.959883094357422,0.969569618797922,0.975336124949657,0.924902281732721,0.535921213559446,0.945262519415904,0.990284889063936,0.983823237461846,0.96990109716809,0.800859691854377,0.923155270846176,0.875925972852208,0.880804869316148,0.907671332853537,0.946666210269693,0.951079718417047,0.999176718304395,0.965894908609418,0.874618597303672,0.973139343106418,0.978869464474071,0.835643332677003,0.717493315187483,0.617855837914578,0.808749095262305,0.983234431118043,0.947740559149236,0.955801750633991,0.816726901142827,0.89535400269892,0.959977002035483,0.901346566622026,0.813011665789253,0.953117351034875,0.975682032609995,0.993838501593223,0.955127079909087,0.847673516075003,0.951960929302319,0.775194199762379,0.973445383224969,0.915051065793782,0.973949012016509,0.994818540283948,0.837719757469612,0.965948223618072,0.9448752086107,0.92169301528453,0.961776186487537,0.958299748200669,0.764522541444753,0.909696705733291,0.959016688246295,0.926756178656897,0.780249418979867,0.858069584411704,0.865047289889812,0.880847078626654,0.998667513673479,0.931518717834487,0.913812115391456,0.842506978943004,0.91581956464726,0.98926974379881,0.881100655914135,0.94855914184632,0.799039183377824,0.927530097474706,0.979151496569961
"M00052","Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP",0.343810251709272,0.191008883248731,0.102830089049271,0.13598961693317,0.115925566450052,0.531502720188208,0.190973221012259,0.24674490101432,0.557422762885551,0.403629674455293,0.402568788389099,0.141129032258065,0.17074290159471,0.286158109684947,0.47126277338512,0.35757523604123,0.443443492307214,0.654262059123845,0.520683431740492,0.893008956615354,0.416355718124709,0.273381541323989,0.540169356352036,0.747073014186752,0.416272521588086,0.326647840599475,0.0519634262805057,0.112696458810808,0.23649535013912,0.398049369111521,0.221450441739658,0.175374970857187,0.208132384147403,0.260565911355802,0.674445454795955,0.191757994295151,0.168475804955548,0.206759749968939,0.058261082411141,0.137538963620008,0.207704558780112,0.0966128573171227,0.460920367324561,0.0404993695224818,0.0471466488946895,0.183750406098122,0.225657945452583,0.087586690773673,0.389746515110967,0.950141547055266,0.133237473631069,0.157759745233575,0.634827032464133,0.106767327633254,0.108977372103192,0.143679726201977,0.61307166244191,0.467765717526344,0.770778948683447,0.338345707538862,0.0896337432658132,0.213459342259885,0.450317975688947,0.0509391942461802,0.194241007208987,0.11996122894198,0.404850236990347,0.155433397666484,0.0966490080804261,0.0576785379245912,0.313044286209023,0.0763308270676692,0.048744082795252,0.357758178063279,0.191233828006088,0.611680531164766,0.0632318420206532,0.0820957623234137,0.28747524540009,0.440233899926798,0.22334369194682,0.166281143462584,0.108580385856574,0.149584133718353,0.309232267818833,0.459341051735267,0.549013077165796,0.177470051819181,0.128131626811503,0.257672573292388,0.127469775633382,0.2225464838594,0.381253793886702,0.288902103570622,0.872047874407399,0.105516560624263,0.287826300093958,0.359569433587561,0.240727462861965,0.203252063199761,0.324077631351638,0.174829857433313,0.23493629085695,0.106283136142548,0.575265405648203,0.248448311425303,0.250979329159526,0.426861782208572,0.379806834960875,0.159642937514065,0.0879513778904022,0.120540210041721,0.362947118744573,0.190869310572515,0.597520832429671,0.515334373896724,0.175051364352727,0.52113772640647,0.286459258611406,0.492101680555421,0.20965088118234,0.102402307894047,0.481552495126954,0.0529734289329397,0.145541051604245,0.0927981925326848,0.075277135163143,0.601776064735479
"M00053","Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP",0.0984947319080352,0.029739847715736,0.0187364129622582,0.011759996124199,0.00360419588308634,0.0196131287882501,0.11301378574853,0.00752646555522289,0.315523612398573,0.154131705158196,0.0278710958232086,0.0097567343882397,0.0254842473745624,0.0335764294049008,0.0202755814491145,0.0251786276128574,0.0994581545302453,0.326366249625811,0.0135837735758851,0.103930034072874,0.0369389349618278,0.00809871413650814,0.0107196472133609,0.736930925348029,0.0248491184979892,0.0330254385529432,0.00545012717593775,0.0126812703032941,0.199140492921461,0.00417849868237676,0.0258479315967088,0.00926648928099593,0.0604706092700898,0.00982666514188626,0.0301865476288887,0.00690801466961203,0.00335824267822232,0.00238849068809953,0.00990428094765727,0.0692488999532785,0.012113223082073,0.00872014579167021,0.00540535910087719,0.0148064316538874,0.032470883345945,0.00889382142148515,0.0243382001510923,0.0263512966511051,0.0309614021249724,0.936685081904473,0.0016407334619476,0.019202647936754,0.0945130380052117,0.0269684290604793,0.0361991692173153,0.0198539538325557,0.0336363276299113,0.312828561254501,0.00399767843153585,0.00649608473569354,0.0437694201653568,0.0181648157036694,0.30329484232401,0.0254285244884175,0.0133974860758767,0.0696985187109461,0.0755143062759014,0.0113321467997387,0.0111878480326717,0.00312448547458867,0.0222064549915955,0.0231607590404583,0.0222268962930676,0.0397255532862484,0.0630435964340074,0.00162287183162409,0.0209470601860655,0.0481841198770068,0.0527955070784361,0.347042820171419,0.00999905830786484,0.00100928680871275,0.00180181687850566,0.0128428924558025,0.0433466597345476,0.00750781682758116,0.511122602811766,0.0167354166197063,0.0719711891730298,0.00141421132513509,0.0360124016217505,0.00140386214684093,0.132663651138656,0.119427132473124,0.325856843086967,0.0122873927702713,0.0651701458392908,0.246445397502799,0.0905523530462378,0.143950400187169,0.00219682182795172,0.0342293972265848,0.140779282851215,0.00352183059043014,0.0279843430274425,0.003694050141574,0.000821936973173376,0.00110587372236,0.00570650041728784,0.00318055659740455,0.00827130186886284,0.00388433318946914,0.00317668735043097,0.0491227808388327,0.0270520364935009,0.00458962781277292,0.00690633947505219,0.0467144915635023,0.0117606544204263,0.101176097761307,0.0676369840402072,0.00644636768948335,0.422158663829896,0.00482264139967132,0.0223208839470887,0.00170289516161914,0.00620802226325225,0.376291397254874
